0.040358;1;720;330304.437222;330304.437222;330304.437222;1245.000000;0.030154;vp
0.086779;1;720;101708.780222;101708.780222;203417.560444;1119.000000;0.044008;adj
0.125751;1;720;46485.319072;46485.319072;139455.957217;678.000000;0.038894;adj
0.162611;1;720;48131.832273;48131.832273;192527.329091;885.000000;0.036774;adj
0.193427;1;720;123513.522309;123513.522309;617567.611547;2372.000000;0.030727;adj
0.230184;1;720;47526.911023;47526.911023;237634.555117;1090.000000;0.036695;adj
0.254422;1;720;68926.740532;68926.740532;344633.702662;1042.000000;0.024188;adj
0.284190;1;720;42928.799865;42928.799865;214643.999327;797.000000;0.029705;adj
0.314022;1;720;46201.425306;46201.425306;231007.126530;859.000000;0.029748;adj
0.340150;1;720;54541.252600;54541.252600;272706.263000;885.000000;0.025962;out
0.378218;1;720;37259.235870;37259.235870;186296.179350;885.000000;0.038004;out
0.415601;1;720;30340.689951;30340.689951;151703.449754;708.000000;0.037336;out
0.438976;1;720;60712.601295;60712.601295;303563.006474;885.000000;0.023323;out
0.490404;1;720;27568.483149;27568.483149;137842.415747;885.000000;0.051363;out
0.522343;1;720;35528.791871;35528.791871;177643.959353;708.000000;0.031884;out
0.550205;1;720;50913.274845;50913.274845;254566.374227;885.000000;0.027812;out
0.583805;1;720;42213.212497;42213.212497;211066.062485;885.000000;0.033544;out
0.609749;1;720;43757.725587;43757.725587;218788.627936;708.000000;0.025888;out
0.636706;1;720;52651.148955;52651.148955;263255.744776;885.000000;0.026894;out
0.663858;1;720;95243.015832;95243.015832;476215.079160;1613.000000;0.027097;out
0.698342;1;720;100749.346500;100749.346500;503746.732501;2168.000000;0.034430;out
0.731805;1;720;101257.334451;101257.334451;506286.672255;2114.000000;0.033404;out
0.759061;1;720;97324.316378;97324.316378;486621.581888;1655.000000;0.027208;out
0.794270;1;720;161206.430502;161206.430502;806032.152511;3541.000000;0.035145;out
0.830641;1;720;168128.872367;168128.872367;840644.361834;3816.000000;0.036315;out
0.864023;1;720;98178.653944;98178.653944;490893.269721;2045.000000;0.033327;out
0.905835;1;720;159114.751742;159114.751742;795573.758712;4152.000000;0.041751;out
0.941167;1;720;158838.211936;158838.211936;794191.059678;3500.000000;0.035256;out
0.969989;1;720;109466.365375;109466.365375;547331.826873;1968.000000;0.028765;out
1.004836;1;720;92147.560309;92147.560309;460737.801547;2003.000000;0.034779;out
1.036782;1;720;72606.391319;72606.391319;363031.956597;1447.000000;0.031887;out
1.068389;1;720;68596.797209;68596.797209;342983.986047;1352.000000;0.031535;out
1.100821;1;720;81720.430108;81720.430108;408602.150538;1653.000000;0.032364;out
1.136116;1;720;99497.630063;99497.630063;497488.150314;2191.000000;0.035233;out
1.190310;1;720;88036.509432;88036.509432;440182.547161;2978.000000;0.054123;out
1.248270;1;720;38082.078209;38082.078209;190410.391046;1378.000000;0.057896;out
1.288848;1;720;74612.422238;74612.422238;373062.111188;1889.000000;0.040508;out
1.324471;1;720;138076.090319;138076.090319;690380.451593;3069.000000;0.035563;out
1.353542;1;720;74619.971735;74619.971735;373099.858674;1353.000000;0.029011;out
1.388621;1;720;39246.145060;39246.145060;196230.725300;859.000000;0.035020;out
1.410432;1;720;63179.185437;63179.185437;315895.927186;859.000000;0.021754;out
1.438428;1;720;45656.999642;45656.999642;228284.998210;797.000000;0.027930;out
1.463872;1;720;54135.812195;54135.812195;270679.060974;859.000000;0.025388;out
1.489370;1;720;54014.541167;54014.541167;270072.705836;859.000000;0.025445;out
1.531441;1;720;30347.453594;30347.453594;151737.267968;797.000000;0.042020;out
1.566651;1;720;39094.322449;39094.322449;195471.612243;859.000000;0.035156;out
1.604610;1;720;36262.895438;36262.895438;181314.477191;859.000000;0.037901;out
1.640134;1;720;35957.590796;35957.590796;179787.953982;797.000000;0.035464;out
1.670432;2;720;97935.978161;97935.978161;309891.936825;1165.000000;0.030075;vp
1.718412;2;720;89252.304772;89252.304772;266473.569877;828.000000;0.024858;adj
1.748178;2;720;72464.405536;72464.405536;182534.073700;678.000000;0.029715;adj
1.776133;2;720;86728.476418;86728.476418;253854.428110;885.000000;0.027890;adj
1.808422;2;720;150112.076723;150112.076723;570772.429631;2299.000000;0.032223;adj
1.831257;2;720;116361.365209;116361.365209;402018.872065;1145.000000;0.022785;adj
1.855968;2;720;101226.639091;101226.639091;326345.241474;1006.000000;0.024661;adj
1.897224;2;720;66934.610667;66934.610667;154885.099354;797.000000;0.041166;adj
1.934530;2;720;72861.169992;72861.169992;184517.895980;859.000000;0.037243;adj
1.970513;2;720;75999.442449;75999.442449;200209.258264;885.000000;0.035363;out
2.012820;2;720;69469.210998;69469.210998;167558.101008;885.000000;0.042254;out
2.042222;2;720;74576.211462;74576.211462;193093.103331;708.000000;0.029333;out
2.071871;2;720;83795.428634;83795.428634;239189.189189;885.000000;0.029600;out
2.104728;2;720;79117.795624;79117.795624;215801.024140;885.000000;0.032808;out
2.139936;2;720;68193.440658;68193.440658;161179.249310;708.000000;0.035141;out
2.171382;2;720;81060.314160;81060.314160;225513.616818;885.000000;0.031395;out
