0,0
0,0
0,0
0,0
0,0
38538,42043
594951,554294
575959,443464
550780,416076
621101,554972
634777,492056
554033,486851
632096,525541
530089,414532
633543,391091
627285,397956
554010,479736
649439,486918
601694,406954
139460,108575
0,0
0,0
0,0
0,0
0,0
0,0
0,0
