0.005883;1;720;0.000000;0.000000;0.000000;0.000000;0.002340;vp
0.011941;1;720;0.000000;0.000000;0.000000;0.000000;0.002119;adj
0.017279;1;720;0.000000;0.000000;0.000000;0.000000;0.001892;adj
0.021988;1;720;0.000000;0.000000;0.000000;0.000000;0.001872;adj
0.026894;1;720;0.000000;0.000000;0.000000;0.000000;0.001087;adj
0.031877;1;720;0.000000;0.000000;0.000000;0.000000;0.001180;adj
0.036392;1;720;0.000000;0.000000;0.000000;0.000000;0.001162;adj
0.041007;1;720;0.000000;0.000000;0.000000;0.000000;0.001178;adj
0.045457;1;720;0.000000;0.000000;0.000000;0.000000;0.001154;adj
0.050021;1;720;0.000000;0.000000;0.000000;0.000000;0.001139;out
0.054521;1;720;0.000000;0.000000;0.000000;0.000000;0.001157;out
0.059007;1;720;0.000000;0.000000;0.000000;0.000000;0.001114;out
0.064149;1;720;0.000000;0.000000;0.000000;0.000000;0.001162;out
0.069074;1;720;0.000000;0.000000;0.000000;0.000000;0.001156;out
0.073529;1;720;0.000000;0.000000;0.000000;0.000000;0.001138;out
0.078088;1;720;0.000000;0.000000;0.000000;0.000000;0.001143;out
0.082630;1;720;0.000000;0.000000;0.000000;0.000000;0.001126;out
0.087097;1;720;0.000000;0.000000;0.000000;0.000000;0.001171;out
0.091607;1;720;0.000000;0.000000;0.000000;0.000000;0.001176;out
0.096553;1;720;0.000000;0.000000;0.000000;0.000000;0.001163;out
0.102289;1;720;0.000000;0.000000;0.000000;0.000000;0.001197;out
0.114754;1;720;0.000000;0.000000;0.000000;0.000000;0.001125;out
0.119716;1;720;0.000000;0.000000;0.000000;0.000000;0.001090;out
0.124571;1;720;0.000000;0.000000;0.000000;0.000000;0.001167;out
0.129469;1;720;0.000000;0.000000;0.000000;0.000000;0.001157;out
0.134542;1;720;0.000000;0.000000;0.000000;0.000000;0.001142;out
0.139347;1;720;0.000000;0.000000;0.000000;0.000000;0.001171;out
0.143887;1;720;0.000000;0.000000;0.000000;0.000000;0.001199;out
0.148360;1;720;0.000000;0.000000;0.000000;0.000000;0.001144;out
0.152888;1;720;0.000000;0.000000;0.000000;0.000000;0.001156;out
0.157555;1;720;0.000000;0.000000;0.000000;0.000000;0.001150;out
0.162509;1;720;0.000000;0.000000;0.000000;0.000000;0.001155;out
0.167598;1;720;0.000000;0.000000;0.000000;0.000000;0.001100;out
0.172746;1;720;0.000000;0.000000;0.000000;0.000000;0.001180;out
0.177420;1;720;0.000000;0.000000;0.000000;0.000000;0.001173;out
0.182493;1;720;0.000000;0.000000;0.000000;0.000000;0.001155;out
0.187269;1;720;0.000000;0.000000;0.000000;0.000000;0.001204;out
0.191920;1;720;0.000000;0.000000;0.000000;0.000000;0.001196;out
0.196794;1;720;0.000000;0.000000;0.000000;0.000000;0.001194;out
0.201853;1;720;0.000000;0.000000;0.000000;0.000000;0.001197;out
0.207039;1;720;0.000000;0.000000;0.000000;0.000000;0.001174;out
0.212033;1;720;0.000000;0.000000;0.000000;0.000000;0.001202;out
0.216923;1;720;0.000000;0.000000;0.000000;0.000000;0.001227;out
0.221319;1;720;0.000000;0.000000;0.000000;0.000000;0.001186;out
0.225780;1;720;0.000000;0.000000;0.000000;0.000000;0.001226;out
0.230903;1;720;0.000000;0.000000;0.000000;0.000000;0.001186;out
0.235555;1;720;0.000000;0.000000;0.000000;0.000000;0.001223;out
0.240301;1;720;0.000000;0.000000;0.000000;0.000000;0.001165;out
0.245194;2;720;0.000000;0.000000;0.000000;0.000000;0.001184;vp
0.249932;2;720;0.000000;0.000000;0.000000;0.000000;0.001225;adj
0.254574;2;720;0.000000;0.000000;0.000000;0.000000;0.001140;adj
0.259219;2;720;0.000000;0.000000;0.000000;0.000000;0.001219;adj
0.264251;2;720;0.000000;0.000000;0.000000;0.000000;0.001216;adj
0.269283;2;720;0.000000;0.000000;0.000000;0.000000;0.001187;adj
0.273704;2;720;0.000000;0.000000;0.000000;0.000000;0.001157;adj
0.278306;2;720;0.000000;0.000000;0.000000;0.000000;0.001142;adj
0.282759;2;720;0.000000;0.000000;0.000000;0.000000;0.001138;adj
0.287641;2;720;0.000000;0.000000;0.000000;0.000000;0.001106;out
0.292516;2;720;0.000000;0.000000;0.000000;0.000000;0.001124;out
0.297457;2;720;0.000000;0.000000;0.000000;0.000000;0.001149;out
0.302062;2;720;0.000000;0.000000;0.000000;0.000000;0.001152;out
0.306587;2;720;0.000000;0.000000;0.000000;0.000000;0.001617;out
0.311052;2;720;0.000000;0.000000;0.000000;0.000000;0.001123;out
0.315573;2;720;0.000000;0.000000;0.000000;0.000000;0.001152;out
0.320000;2;720;0.000000;0.000000;0.000000;0.000000;0.001152;out
0.324632;2;720;0.000000;0.000000;0.000000;0.000000;0.001160;out
0.329281;2;720;0.000000;0.000000;0.000000;0.000000;0.001156;out
0.334868;2;720;0.000000;0.000000;0.000000;0.000000;0.001662;out
0.339860;2;720;0.000000;0.000000;0.000000;0.000000;0.001187;out
0.344643;2;720;0.000000;0.000000;0.000000;0.000000;0.001191;out
0.349665;2;720;0.000000;0.000000;0.000000;0.000000;0.001173;out
0.354607;2;720;0.000000;0.000000;0.000000;0.000000;0.001162;out
0.359364;2;720;0.000000;0.000000;0.000000;0.000000;0.001164;out
0.364783;2;720;0.000000;0.000000;0.000000;0.000000;0.001229;out
0.369573;2;720;0.000000;0.000000;0.000000;0.000000;0.001164;out
0.374412;2;720;0.000000;0.000000;0.000000;0.000000;0.001205;out
0.379583;2;720;0.000000;0.000000;0.000000;0.000000;0.001217;out
0.384489;2;720;0.000000;0.000000;0.000000;0.000000;0.001175;out
0.389166;2;720;0.000000;0.000000;0.000000;0.000000;0.001188;out
0.393736;2;720;0.000000;0.000000;0.000000;0.000000;0.001153;out
0.398953;2;720;0.000000;0.000000;0.000000;0.000000;0.001130;out
0.403812;2;720;0.000000;0.000000;0.000000;0.000000;0.001167;out
0.408728;2;720;0.000000;0.000000;0.000000;0.000000;0.001152;out
0.413458;2;720;0.000000;0.000000;0.000000;0.000000;0.001164;out
0.418148;2;720;0.000000;0.000000;0.000000;0.000000;0.001201;out
0.422679;2;720;0.000000;0.000000;0.000000;0.000000;0.001190;out
0.431928;2;720;0.000000;0.000000;0.000000;0.000000;0.001327;out
0.437621;2;720;0.000000;0.000000;0.000000;0.000000;0.002204;out
0.442056;2;720;0.000000;0.000000;0.000000;0.000000;0.001207;out
0.446561;2;720;0.000000;0.000000;0.000000;0.000000;0.001223;out
0.454057;2;720;0.000000;0.000000;0.000000;0.000000;0.001189;out
0.459199;2;720;0.000000;0.000000;0.000000;0.000000;0.001307;out
0.463770;2;720;0.000000;0.000000;0.000000;0.000000;0.001230;out
0.469184;2;720;0.000000;0.000000;0.000000;0.000000;0.001167;out
0.474279;2;720;0.000000;0.000000;0.000000;0.000000;0.001216;out
0.479393;2;720;0.000000;0.000000;0.000000;0.000000;0.001224;out
0.484273;3;720;0.000000;0.000000;0.000000;0.000000;0.001158;vp
0.489342;3;720;0.000000;0.000000;0.000000;0.000000;0.001178;adj
0.494691;3;720;0.000000;0.000000;0.000000;0.000000;0.001730;adj
0.500035;3;720;0.000000;0.000000;0.000000;0.000000;0.001202;adj
0.505125;3;720;0.000000;0.000000;0.000000;0.000000;0.001233;adj
0.509929;3;720;0.000000;0.000000;0.000000;0.000000;0.001104;adj
0.514829;3;720;0.000000;0.000000;0.000000;0.000000;0.001165;adj
0.519594;3;720;0.000000;0.000000;0.000000;0.000000;0.001209;adj
0.524080;3;720;0.000000;0.000000;0.000000;0.000000;0.001211;adj
0.530830;3;720;0.000000;0.000000;0.000000;0.000000;0.001196;out
0.540002;3;720;0.000000;0.000000;0.000000;0.000000;0.001427;out
0.548829;3;720;0.000000;0.000000;0.000000;0.000000;0.001300;out
0.555734;3;720;0.000000;0.000000;0.000000;0.000000;0.001139;out
0.562675;3;720;0.000000;0.000000;0.000000;0.000000;0.001274;out
0.570551;3;720;0.000000;0.000000;0.000000;0.000000;0.001242;out
0.577643;3;720;0.000000;0.000000;0.000000;0.000000;0.001394;out
0.587356;3;720;0.000000;0.000000;0.000000;0.000000;0.001209;out
0.593909;3;720;0.000000;0.000000;0.000000;0.000000;0.001151;out
0.604726;3;720;0.000000;0.000000;0.000000;0.000000;0.001114;out
0.614129;3;720;0.000000;0.000000;0.000000;0.000000;0.002688;out
0.621672;3;720;0.000000;0.000000;0.000000;0.000000;0.001216;out
0.631659;3;720;0.000000;0.000000;0.000000;0.000000;0.001197;out
0.639876;3;720;0.000000;0.000000;0.000000;0.000000;0.001094;out
0.647885;3;720;0.000000;0.000000;0.000000;0.000000;0.001212;out
0.655669;3;720;0.000000;0.000000;0.000000;0.000000;0.001306;out
0.661486;3;720;0.000000;0.000000;0.000000;0.000000;0.001161;out
0.671057;3;720;0.000000;0.000000;0.000000;0.000000;0.001118;out
0.681555;3;720;0.000000;0.000000;0.000000;0.000000;0.001207;out
0.690653;3;720;0.000000;0.000000;0.000000;0.000000;0.001187;out
0.697719;3;720;0.000000;0.000000;0.000000;0.000000;0.001141;out
0.704705;3;720;0.000000;0.000000;0.000000;0.000000;0.001368;out
0.714545;3;720;0.000000;0.000000;0.000000;0.000000;0.003670;out
0.722244;3;720;0.000000;0.000000;0.000000;0.000000;0.001100;out
0.730433;3;720;0.000000;0.000000;0.000000;0.000000;0.001197;out
0.738002;3;720;0.000000;0.000000;0.000000;0.000000;0.001230;out
0.745632;3;720;0.000000;0.000000;0.000000;0.000000;0.001071;out
0.752913;3;720;0.000000;0.000000;0.000000;0.000000;0.001318;out
0.761473;3;720;0.000000;0.000000;0.000000;0.000000;0.001137;out
0.770122;3;720;0.000000;0.000000;0.000000;0.000000;0.001154;out
0.778630;3;720;0.000000;0.000000;0.000000;0.000000;0.001195;out
0.786618;3;720;0.000000;0.000000;0.000000;0.000000;0.001127;out
0.795330;3;720;0.000000;0.000000;0.000000;0.000000;0.001127;out
0.805862;3;720;0.000000;0.000000;0.000000;0.000000;0.001809;out
0.815246;3;720;0.000000;0.000000;0.000000;0.000000;0.001166;out
0.821796;3;720;0.000000;0.000000;0.000000;0.000000;0.001158;out
0.828533;3;720;0.000000;0.000000;0.000000;0.000000;0.001154;out
0.838259;3;720;0.000000;0.000000;0.000000;0.000000;0.001183;out
0.845461;3;720;0.000000;0.000000;0.000000;0.000000;0.001087;out
1.853411;4;720;0.000000;0.000000;0.000000;0.000000;0.001134;vp
1.860446;4;720;0.000000;0.000000;0.000000;0.000000;0.001277;adj
1.867157;4;720;0.000000;0.000000;0.000000;0.000000;0.001642;adj
1.874234;4;720;0.000000;0.000000;0.000000;0.000000;0.001457;adj
1.882767;4;720;0.000000;0.000000;0.000000;0.000000;0.001134;adj
1.891200;4;720;0.000000;0.000000;0.000000;0.000000;0.001132;adj
1.897633;4;720;0.000000;0.000000;0.000000;0.000000;0.001261;adj
1.907077;4;720;0.000000;0.000000;0.000000;0.000000;0.001109;adj
1.918055;4;720;0.000000;0.000000;0.000000;0.000000;0.001129;adj
1.929183;4;720;0.000000;0.000000;0.000000;0.000000;0.001364;out
1.943951;4;720;0.000000;0.000000;0.000000;0.000000;0.001057;out
1.955677;4;720;0.000000;0.000000;0.000000;0.000000;0.001162;out
1.968376;4;720;0.000000;0.000000;0.000000;0.000000;0.001155;out
1.982797;4;720;0.000000;0.000000;0.000000;0.000000;0.001233;out
1.994181;4;720;0.000000;0.000000;0.000000;0.000000;0.001197;out
2.005111;4;720;0.000000;0.000000;0.000000;0.000000;0.001268;out
2.018624;4;720;0.000000;0.000000;0.000000;0.000000;0.001172;out
2.027757;4;720;0.000000;0.000000;0.000000;0.000000;0.001335;out
2.040200;4;720;0.000000;0.000000;0.000000;0.000000;0.001193;out
2.051235;4;720;0.000000;0.000000;0.000000;0.000000;0.001151;out
2.063601;4;720;0.000000;0.000000;0.000000;0.000000;0.001212;out
2.074273;4;720;0.000000;0.000000;0.000000;0.000000;0.001196;out
2.091239;4;720;0.000000;0.000000;0.000000;0.000000;0.001186;out
2.101329;4;720;0.000000;0.000000;0.000000;0.000000;0.001151;out
2.112664;4;720;0.000000;0.000000;0.000000;0.000000;0.001179;out
2.124478;4;720;0.000000;0.000000;0.000000;0.000000;0.001199;out
2.136747;4;720;0.000000;0.000000;0.000000;0.000000;0.001200;out
2.155470;4;720;0.000000;0.000000;0.000000;0.000000;0.001399;out
2.168100;4;720;0.000000;0.000000;0.000000;0.000000;0.001216;out
2.181375;4;720;0.000000;0.000000;0.000000;0.000000;0.002888;out
2.193759;4;720;0.000000;0.000000;0.000000;0.000000;0.001171;out
2.208696;4;720;0.000000;0.000000;0.000000;0.000000;0.001178;out
2.219248;4;720;0.000000;0.000000;0.000000;0.000000;0.001151;out
2.232978;4;720;0.000000;0.000000;0.000000;0.000000;0.001185;out
2.251437;4;720;0.000000;0.000000;0.000000;0.000000;0.001130;out
2.265419;4;720;0.000000;0.000000;0.000000;0.000000;0.001190;out
2.274950;4;720;0.000000;0.000000;0.000000;0.000000;0.001678;out
2.287874;4;720;0.000000;0.000000;0.000000;0.000000;0.001131;out
2.297744;4;720;0.000000;0.000000;0.000000;0.000000;0.001187;out
2.309183;4;720;0.000000;0.000000;0.000000;0.000000;0.001282;out
2.323484;4;720;0.000000;0.000000;0.000000;0.000000;0.001135;out
2.336560;4;720;0.000000;0.000000;0.000000;0.000000;0.001210;out
2.353929;4;720;0.000000;0.000000;0.000000;0.000000;0.001147;out
2.366474;4;720;0.000000;0.000000;0.000000;0.000000;0.001190;out
2.379234;4;720;0.000000;0.000000;0.000000;0.000000;0.001179;out
2.391714;4;720;0.000000;0.000000;0.000000;0.000000;0.001180;out
2.404027;4;720;0.000000;0.000000;0.000000;0.000000;0.001169;out
2.416616;4;720;0.000000;0.000000;0.000000;0.000000;0.001141;out
2.428948;5;720;0.000000;0.000000;0.000000;0.000000;0.001161;vp
2.446039;5;720;0.000000;0.000000;0.000000;0.000000;0.001203;adj
2.464130;5;720;0.000000;0.000000;0.000000;0.000000;0.001090;adj
2.479812;5;720;0.000000;0.000000;0.000000;0.000000;0.001217;adj
2.492563;5;720;0.000000;0.000000;0.000000;0.000000;0.001262;adj
2.504911;5;720;0.000000;0.000000;0.000000;0.000000;0.002449;adj
2.517683;5;720;0.000000;0.000000;0.000000;0.000000;0.001150;adj
2.528440;5;720;0.000000;0.000000;0.000000;0.000000;0.001165;adj
2.546746;5;720;0.000000;0.000000;0.000000;0.000000;0.001204;adj
2.560293;5;720;0.000000;0.000000;0.000000;0.000000;0.001562;out
2.575005;5;720;0.000000;0.000000;0.000000;0.000000;0.001124;out
2.586637;5;720;0.000000;0.000000;0.000000;0.000000;0.001192;out
2.595834;5;720;0.000000;0.000000;0.000000;0.000000;0.001132;out
2.607632;5;720;0.000000;0.000000;0.000000;0.000000;0.001154;out
2.620268;5;720;0.000000;0.000000;0.000000;0.000000;0.001280;out
2.632293;5;720;0.000000;0.000000;0.000000;0.000000;0.001119;out
2.647181;5;720;0.000000;0.000000;0.000000;0.000000;0.001158;out
2.658073;5;720;0.000000;0.000000;0.000000;0.000000;0.001172;out
2.670188;5;720;0.000000;0.000000;0.000000;0.000000;0.001099;out
2.682632;5;720;0.000000;0.000000;0.000000;0.000000;0.001089;out
2.693378;5;720;0.000000;0.000000;0.000000;0.000000;0.001099;out
2.707372;5;720;0.000000;0.000000;0.000000;0.000000;0.001135;out
2.718977;5;720;0.000000;0.000000;0.000000;0.000000;0.001163;out
2.730365;5;720;0.000000;0.000000;0.000000;0.000000;0.001116;out
2.747365;5;720;0.000000;0.000000;0.000000;0.000000;0.001082;out
2.759321;5;720;0.000000;0.000000;0.000000;0.000000;0.001159;out
2.771758;5;720;0.000000;0.000000;0.000000;0.000000;0.001149;out
2.783302;5;720;0.000000;0.000000;0.000000;0.000000;0.001145;out
2.794718;5;720;0.000000;0.000000;0.000000;0.000000;0.001145;out
2.807040;5;720;0.000000;0.000000;0.000000;0.000000;0.001138;out
2.821367;5;720;0.000000;0.000000;0.000000;0.000000;0.001218;out
2.833547;5;720;0.000000;0.000000;0.000000;0.000000;0.001089;out
2.847704;5;720;0.000000;0.000000;0.000000;0.000000;0.001212;out
2.861016;5;720;0.000000;0.000000;0.000000;0.000000;0.001133;out
2.872256;5;720;0.000000;0.000000;0.000000;0.000000;0.001170;out
2.887145;5;720;0.000000;0.000000;0.000000;0.000000;0.001087;out
2.905084;5;720;0.000000;0.000000;0.000000;0.000000;0.001173;out
2.919080;5;720;0.000000;0.000000;0.000000;0.000000;0.001142;out
2.930486;5;720;0.000000;0.000000;0.000000;0.000000;0.001167;out
2.942867;5;720;0.000000;0.000000;0.000000;0.000000;0.001087;out
2.958885;5;720;0.000000;0.000000;0.000000;0.000000;0.003281;out
2.972625;5;720;0.000000;0.000000;0.000000;0.000000;0.001203;out
2.982732;5;720;0.000000;0.000000;0.000000;0.000000;0.001184;out
2.992817;5;720;0.000000;0.000000;0.000000;0.000000;0.001283;out
3.007115;5;720;0.000000;0.000000;0.000000;0.000000;0.001281;out
3.018694;5;720;0.000000;0.000000;0.000000;0.000000;0.001155;out
3.029606;5;720;0.000000;0.000000;0.000000;0.000000;0.001138;out
3.046801;5;720;0.000000;0.000000;0.000000;0.000000;0.001164;out
4.051993;6;720;0.000000;0.000000;0.000000;0.000000;0.001151;vp
4.056281;6;720;0.000000;0.000000;0.000000;0.000000;0.001157;adj
4.060691;6;720;0.000000;0.000000;0.000000;0.000000;0.001143;adj
4.065261;6;720;0.000000;0.000000;0.000000;0.000000;0.001169;adj
