0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
365236,394504
928734,849846
901963,922012
1431519,1380098
1368871,1295994
972617,874781
1214818,1179312
950224,1073417
913986,914289
839222,870343
706272,631584
743541,792324
431423,457120
0,0
0,0
0,0
