0.018341;1;720;556922.388727;556922.388727;556922.388727;1245.000000;0.017884;vp
0.034474;1;720;372317.418067;372317.418067;744634.836134;1119.000000;0.012022;adj
0.049761;1;720;118853.536682;118853.536682;356560.610045;678.000000;0.015212;adj
0.064927;1;720;117125.463208;117125.463208;468501.852832;885.000000;0.015112;adj
0.081360;1;720;231923.735028;231923.735028;1159618.675141;2372.000000;0.016364;adj
0.096581;1;720;114994.065673;114994.065673;574970.328366;1090.000000;0.015166;adj
0.112667;1;720;103946.630089;103946.630089;519733.150446;1042.000000;0.016039;adj
0.129267;1;720;77065.329063;77065.329063;385326.645313;797.000000;0.016547;adj
0.151453;1;720;62125.389866;62125.389866;310626.949329;859.000000;0.022123;adj
0.170500;1;720;81968.162084;81968.162084;409840.810420;885.000000;0.017275;out
0.186378;1;720;89501.295746;89501.295746;447506.478731;885.000000;0.015821;out
0.205570;1;720;59194.231071;59194.231071;295971.155354;708.000000;0.019137;out
0.224662;1;720;74428.383706;74428.383706;372141.918528;885.000000;0.019025;out
0.243948;1;720;73677.090379;73677.090379;368385.451897;885.000000;0.019219;out
0.270223;1;720;43251.498606;43251.498606;216257.493032;708.000000;0.026191;out
0.287455;1;720;82488.640336;82488.640336;412443.201678;885.000000;0.017166;out
0.304127;1;720;85275.519422;85275.519422;426377.597109;885.000000;0.016605;out
0.321661;1;720;64838.875851;64838.875851;324194.379257;708.000000;0.017471;out
0.341897;1;720;70231.127864;70231.127864;351155.639321;885.000000;0.020162;out
0.363362;1;720;120665.793903;120665.793903;603328.969516;1613.000000;0.021388;out
0.383544;1;720;172499.875678;172499.875678;862499.378388;2168.000000;0.020109;out
0.401225;1;720;191963.677639;191963.677639;959818.388195;2114.000000;0.017620;out
0.421450;1;720;131290.594477;131290.594477;656452.972383;1655.000000;0.020169;out
0.451549;1;720;188601.864181;188601.864181;943009.320905;3541.000000;0.030040;out
0.477758;1;720;233439.112980;233439.112980;1167195.564902;3816.000000;0.026155;out
0.498227;1;720;160462.949340;160462.949340;802314.746702;2045.000000;0.020391;out
0.532342;1;720;195141.438769;195141.438769;975707.193843;4152.000000;0.034043;out
0.608479;1;720;73628.988785;73628.988785;368144.943924;3500.000000;0.076057;out
0.633323;1;720;127100.992977;127100.992977;635504.964883;1968.000000;0.024774;out
0.679499;1;720;69477.746222;69477.746222;347388.731112;2003.000000;0.046127;out
0.724391;1;720;51646.292496;51646.292496;258231.462479;1447.000000;0.044828;out
0.758659;1;720;63258.860685;63258.860685;316294.303427;1352.000000;0.034196;out
0.802827;1;720;59949.679262;59949.679262;299748.396310;1653.000000;0.044117;out
0.834607;1;720;110548.390149;110548.390149;552741.950743;2191.000000;0.031711;out
0.882517;1;720;99596.580339;99596.580339;497982.901695;2978.000000;0.047841;out
0.914382;1;720;69324.613256;69324.613256;346623.066281;1378.000000;0.031804;out
0.948970;1;720;87532.219294;87532.219294;437661.096470;1889.000000;0.034529;out
0.987744;1;720;126864.052085;126864.052085;634320.260425;3069.000000;0.038706;out
1.024086;1;720;59680.754280;59680.754280;298403.771400;1353.000000;0.036273;out
1.063823;1;720;34630.114896;34630.114896;173150.574481;859.000000;0.039688;out
1.100886;1;720;37144.942029;37144.942029;185724.710143;859.000000;0.037001;out
1.130933;1;720;42550.635657;42550.635657;212753.178284;797.000000;0.029969;out
1.155992;1;720;54962.808926;54962.808926;274814.044629;859.000000;0.025006;out
1.189869;1;720;40624.261055;40624.261055;203121.305273;859.000000;0.033832;out
1.235934;1;720;27712.702380;27712.702380;138563.511898;797.000000;0.046015;out
1.282186;1;720;29748.917749;29748.917749;148744.588745;859.000000;0.046200;out
1.335022;1;720;26035.233946;26035.233946;130176.169729;859.000000;0.052790;out
